label,similarity,image_path
229,0.3824753761291504,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02105641/n02105641_1839.JPEG
230,0.37163007259368896,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02105855/n02105855_15882.JPEG
231,0.3770398199558258,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02106030/n02106030_17846.JPEG
232,0.3762984275817871,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02106166/n02106166_4338.JPEG
233,0.3873136043548584,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02106382/n02106382_2222.JPEG
234,0.37743431329727173,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02106550/n02106550_8544.JPEG
235,0.37710320949554443,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02106662/n02106662_90760.JPEG
236,0.3826724886894226,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02107142/n02107142_50573.JPEG
237,0.37294042110443115,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02107312/n02107312_221.JPEG
238,0.3850851058959961,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02107574/n02107574_5382.JPEG
239,0.37454575300216675,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02107683/n02107683_4166.JPEG
240,0.3779158592224121,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02107908/n02107908_2928.JPEG
241,0.37994876503944397,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02108000/n02108000_5062.JPEG
242,0.3838561177253723,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02108089/n02108089_7685.JPEG
243,0.36584821343421936,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02108422/n02108422_1300.JPEG
244,0.3806537985801697,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02108551/n02108551_26509.JPEG
245,0.3689477741718292,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02108915/n02108915_1663.JPEG
246,0.387807160615921,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02109047/n02109047_3697.JPEG
247,0.3866812586784363,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02109525/n02109525_38972.JPEG
248,0.3765881657600403,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02109961/n02109961_59701.JPEG
249,0.39024293422698975,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02110063/n02110063_12530.JPEG
250,0.38189083337783813,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02110185/n02110185_6629.JPEG
251,0.3704931139945984,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02110341/n02110341_7153.JPEG
252,0.3908529281616211,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02110627/n02110627_12091.JPEG
253,0.37818390130996704,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02110806/n02110806_8173.JPEG
254,0.3631323575973511,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02110958/n02110958_3786.JPEG
255,0.3747102916240692,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02111129/n02111129_7766.JPEG
256,0.38287171721458435,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02111277/n02111277_35548.JPEG
257,0.37900421023368835,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02111500/n02111500_514.JPEG
258,0.37113669514656067,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02111889/n02111889_11223.JPEG
259,0.3800351321697235,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02112018/n02112018_345.JPEG
260,0.39584025740623474,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02112137/n02112137_11538.JPEG
261,0.3674737811088562,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02112350/n02112350_2004.JPEG
262,0.3951248228549957,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02112706/n02112706_2106.JPEG
263,0.3784905970096588,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02113023/n02113023_11985.JPEG
264,0.38713932037353516,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02113186/n02113186_14035.JPEG
265,0.3715018332004547,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02113624/n02113624_7856.JPEG
266,0.37494784593582153,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02113712/n02113712_2464.JPEG
267,0.38085824251174927,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02113799/n02113799_10223.JPEG
268,0.4063752293586731,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02113978/n02113978_1088.JPEG
269,0.3611152172088623,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02114367/n02114367_1326.JPEG
270,0.3682318925857544,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02114548/n02114548_1934.JPEG
271,0.37401312589645386,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02114712/n02114712_16099.JPEG
272,0.3808170557022095,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02114855/n02114855_21055.JPEG
273,0.3780773878097534,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02115641/n02115641_4969.JPEG
274,0.38378793001174927,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02115913/n02115913_4021.JPEG
275,0.3676675260066986,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02116738/n02116738_7559.JPEG
276,0.367767870426178,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02117135/n02117135_7434.JPEG
277,0.36789649724960327,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02119022/n02119022_6463.JPEG
278,0.3692625164985657,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02119789/n02119789_12406.JPEG
279,0.375339150428772,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02120079/n02120079_10708.JPEG
280,0.38339748978614807,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02120505/n02120505_244.JPEG
281,0.3691501021385193,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02123045/n02123045_112.JPEG
282,0.36311623454093933,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02123159/n02123159_2422.JPEG
283,0.36748698353767395,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02123394/n02123394_8946.JPEG
284,0.3702564239501953,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02123597/n02123597_10945.JPEG
285,0.3819347620010376,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02124075/n02124075_1651.JPEG
286,0.3764612078666687,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02125311/n02125311_14751.JPEG
287,0.3827486038208008,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02127052/n02127052_18024.JPEG
288,0.3662896156311035,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02128385/n02128385_2035.JPEG
289,0.37154966592788696,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02128757/n02128757_4196.JPEG
290,0.3681159019470215,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02128925/n02128925_38540.JPEG
291,0.35956621170043945,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02129165/n02129165_14157.JPEG
292,0.35583430528640747,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02129604/n02129604_18835.JPEG
293,0.3685210943222046,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02130308/n02130308_22900.JPEG
294,0.3678109049797058,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02132136/n02132136_10559.JPEG
295,0.36043229699134827,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02133161/n02133161_3795.JPEG
296,0.35532528162002563,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02134084/n02134084_1162.JPEG
297,0.3691740930080414,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02134418/n02134418_5334.JPEG
298,0.38682448863983154,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02137549/n02137549_1396.JPEG
299,0.37949493527412415,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02138441/n02138441_3952.JPEG
300,0.3724195957183838,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02165105/n02165105_1002.JPEG
301,0.3685694932937622,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02165456/n02165456_20430.JPEG
302,0.3788614869117737,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02167151/n02167151_3326.JPEG
303,0.3768385648727417,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02168699/n02168699_14793.JPEG
304,0.3848549723625183,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02169497/n02169497_3009.JPEG
305,0.38317936658859253,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02172182/n02172182_7462.JPEG
306,0.3858402371406555,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02174001/n02174001_1461.JPEG
307,0.37816470861434937,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02177972/n02177972_11599.JPEG
308,0.36392802000045776,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02190166/n02190166_12497.JPEG
309,0.3621733784675598,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02206856/n02206856_5155.JPEG
310,0.38689112663269043,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02219486/n02219486_21597.JPEG
311,0.3706970512866974,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02226429/n02226429_17232.JPEG
312,0.37567609548568726,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02229544/n02229544_19680.JPEG
313,0.38961994647979736,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02231487/n02231487_4822.JPEG
314,0.38285648822784424,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02233338/n02233338_4063.JPEG
315,0.3765619993209839,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02236044/n02236044_5098.JPEG
316,0.38111796975135803,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02256656/n02256656_1049.JPEG
317,0.3783942461013794,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02259212/n02259212_4911.JPEG
318,0.37720930576324463,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02264363/n02264363_8401.JPEG
319,0.3768359422683716,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02268443/n02268443_33263.JPEG
320,0.37213200330734253,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02268853/n02268853_5060.JPEG
321,0.3666384816169739,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02276258/n02276258_3881.JPEG
322,0.3564624488353729,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02277742/n02277742_5431.JPEG
323,0.35126444697380066,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02279972/n02279972_2106.JPEG
324,0.36257779598236084,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02280649/n02280649_4069.JPEG
325,0.35758543014526367,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02281406/n02281406_6042.JPEG
326,0.3651154041290283,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02281787/n02281787_1489.JPEG
327,0.37061458826065063,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02317335/n02317335_23836.JPEG
328,0.3811209201812744,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02319095/n02319095_4638.JPEG
329,0.37761104106903076,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02321529/n02321529_6990.JPEG
330,0.3650912344455719,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02325366/n02325366_303.JPEG
331,0.3658995032310486,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02326432/n02326432_5763.JPEG
332,0.36829674243927,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02328150/n02328150_6014.JPEG
333,0.3730749487876892,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02342885/n02342885_5769.JPEG
334,0.37325114011764526,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02346627/n02346627_14258.JPEG
335,0.3669091761112213,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02356798/n02356798_2256.JPEG
336,0.3723453879356384,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02361337/n02361337_486.JPEG
337,0.3803805112838745,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02363005/n02363005_24228.JPEG
338,0.3740304708480835,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02364673/n02364673_2560.JPEG
339,0.3560613989830017,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02389026/n02389026_9653.JPEG
340,0.3579035997390747,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02391049/n02391049_1564.JPEG
341,0.3703545928001404,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02395406/n02395406_32578.JPEG
342,0.3649359345436096,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02396427/n02396427_28447.JPEG
343,0.3724958300590515,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02397096/n02397096_1989.JPEG
344,0.3733752369880676,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02398521/n02398521_982.JPEG
345,0.377281129360199,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02403003/n02403003_1177.JPEG
346,0.3762930631637573,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02408429/n02408429_4807.JPEG
347,0.3760080337524414,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02410509/n02410509_787.JPEG
348,0.36187952756881714,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02412080/n02412080_7500.JPEG
349,0.367257297039032,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02415577/n02415577_3264.JPEG
350,0.3796665370464325,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02417914/n02417914_2476.JPEG
351,0.36945241689682007,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02422106/n02422106_463.JPEG
352,0.36876925826072693,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02422699/n02422699_818.JPEG
353,0.38159388303756714,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02423022/n02423022_35599.JPEG
354,0.36611267924308777,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02437312/n02437312_5528.JPEG
355,0.374454528093338,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02437616/n02437616_11571.JPEG
356,0.3762187957763672,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02441942/n02441942_7322.JPEG
357,0.3840060234069824,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02442845/n02442845_985.JPEG
358,0.3801470994949341,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02443114/n02443114_13808.JPEG
359,0.3693745732307434,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02443484/n02443484_14104.JPEG
360,0.3732200264930725,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02444819/n02444819_1244.JPEG
361,0.36560893058776855,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02445715/n02445715_10142.JPEG
362,0.37823399901390076,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02447366/n02447366_25841.JPEG
363,0.3853917121887207,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02454379/n02454379_13213.JPEG
364,0.38235214352607727,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02457408/n02457408_11919.JPEG
365,0.37238550186157227,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02480495/n02480495_1473.JPEG
366,0.36703401803970337,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02480855/n02480855_14245.JPEG
367,0.3698626160621643,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02481823/n02481823_2847.JPEG
368,0.3808993697166443,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02483362/n02483362_6959.JPEG
369,0.3762322664260864,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02483708/n02483708_1311.JPEG
370,0.3804987967014313,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02484975/n02484975_4105.JPEG
371,0.3869885802268982,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02486261/n02486261_20720.JPEG
372,0.40453439950942993,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02486410/n02486410_5227.JPEG
373,0.3800354301929474,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02487347/n02487347_3140.JPEG
374,0.38275885581970215,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02488291/n02488291_143.JPEG
375,0.37388020753860474,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02488702/n02488702_2049.JPEG
376,0.375061959028244,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02489166/n02489166_9158.JPEG
377,0.3906979560852051,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02490219/n02490219_7682.JPEG
378,0.3721805214881897,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02492035/n02492035_17402.JPEG
379,0.3744645118713379,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02492660/n02492660_7114.JPEG
380,0.37314319610595703,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02493509/n02493509_21186.JPEG
381,0.394511342048645,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02493793/n02493793_6374.JPEG
382,0.391265869140625,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02494079/n02494079_1403.JPEG
383,0.3765215277671814,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02497673/n02497673_2212.JPEG
384,0.38232436776161194,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02500267/n02500267_2298.JPEG
385,0.3746267557144165,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02504013/n02504013_237.JPEG
386,0.36581966280937195,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02504458/n02504458_5307.JPEG
387,0.36224034428596497,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02509815/n02509815_14887.JPEG
388,0.35688090324401855,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02510455/n02510455_2984.JPEG
389,0.3740040361881256,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02514041/n02514041_5662.JPEG
390,0.39424777030944824,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02526121/n02526121_6973.JPEG
391,0.3706067204475403,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02536864/n02536864_44036.JPEG
392,0.3698686361312866,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02606052/n02606052_14664.JPEG
393,0.3659082353115082,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02607072/n02607072_4466.JPEG
394,0.3731033205986023,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02640242/n02640242_5106.JPEG
395,0.38548895716667175,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02641379/n02641379_30174.JPEG
396,0.36489731073379517,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02643566/n02643566_2789.JPEG
397,0.38970041275024414,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02655020/n02655020_18303.JPEG
398,0.3744974136352539,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02666196/n02666196_9622.JPEG
399,0.3684808015823364,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02667093/n02667093_7556.JPEG
400,0.37374061346054077,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02669723/n02669723_1077.JPEG
401,0.36466628313064575,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02672831/n02672831_14545.JPEG
402,0.36544883251190186,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02676566/n02676566_6570.JPEG
403,0.37018412351608276,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02687172/n02687172_73705.JPEG
404,0.35760414600372314,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02690373/n02690373_13317.JPEG
405,0.37137898802757263,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02692877/n02692877_13570.JPEG
406,0.37491920590400696,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02699494/n02699494_2883.JPEG
407,0.36378055810928345,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02701002/n02701002_3755.JPEG
408,0.3883761763572693,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02704792/n02704792_12763.JPEG
409,0.39355307817459106,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02708093/n02708093_8276.JPEG
410,0.3752705752849579,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02727426/n02727426_32869.JPEG
411,0.367866575717926,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02730930/n02730930_13279.JPEG
412,0.3799927830696106,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02747177/n02747177_31486.JPEG
413,0.36703187227249146,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02749479/n02749479_5350.JPEG
414,0.3658857047557831,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02769748/n02769748_37050.JPEG
415,0.3802505135536194,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02776631/n02776631_21691.JPEG
416,0.37493032217025757,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02777292/n02777292_17654.JPEG
417,0.36016902327537537,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02782093/n02782093_15794.JPEG
418,0.38198649883270264,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02783161/n02783161_11338.JPEG
419,0.39407676458358765,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02786058/n02786058_9450.JPEG
420,0.37196001410484314,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02787622/n02787622_1228.JPEG
421,0.38223809003829956,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02788148/n02788148_14597.JPEG
422,0.37235042452812195,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02790996/n02790996_5453.JPEG
423,0.36080965399742126,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02791124/n02791124_4547.JPEG
424,0.3837154805660248,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02791270/n02791270_11367.JPEG
425,0.3650495409965515,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02793495/n02793495_1747.JPEG
426,0.3908967077732086,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02794156/n02794156_6660.JPEG
427,0.3825661540031433,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02795169/n02795169_12825.JPEG
428,0.38116389513015747,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02797295/n02797295_10032.JPEG
429,0.36082950234413147,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02799071/n02799071_12262.JPEG
430,0.3478320837020874,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02802426/n02802426_10565.JPEG
431,0.37050843238830566,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02804414/n02804414_9173.JPEG
432,0.3799302875995636,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02804610/n02804610_4955.JPEG
433,0.3753027319908142,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02807133/n02807133_12611.JPEG
434,0.3736031651496887,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02808304/n02808304_2541.JPEG
435,0.3630159795284271,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02808440/n02808440_48381.JPEG
436,0.3857281804084778,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02814533/n02814533_8121.JPEG
437,0.35712048411369324,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02814860/n02814860_4698.JPEG
438,0.3720118999481201,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02815834/n02815834_12825.JPEG
439,0.3779160976409912,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02817516/n02817516_66218.JPEG
440,0.3837892413139343,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02823428/n02823428_6192.JPEG
441,0.3723866939544678,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02823750/n02823750_3870.JPEG
442,0.3980734944343567,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02825657/n02825657_8442.JPEG
443,0.3750336766242981,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02834397/n02834397_4145.JPEG
444,0.35673218965530396,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02835271/n02835271_13608.JPEG
445,0.37854576110839844,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02837789/n02837789_14382.JPEG
446,0.3785702586174011,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02840245/n02840245_1539.JPEG
447,0.3880220651626587,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02841315/n02841315_13435.JPEG
448,0.3760741353034973,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02843684/n02843684_12464.JPEG
449,0.38432735204696655,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02859443/n02859443_12239.JPEG
450,0.37226855754852295,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02860847/n02860847_13013.JPEG
451,0.3843511641025543,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02865351/n02865351_5046.JPEG
452,0.37649673223495483,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02869837/n02869837_30175.JPEG
453,0.3684564530849457,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02870880/n02870880_4798.JPEG
454,0.3696233034133911,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02871525/n02871525_28444.JPEG
455,0.3784276247024536,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02877765/n02877765_9406.JPEG
456,0.3791124224662781,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02879718/n02879718_24574.JPEG
457,0.3757644295692444,/space0/fancy/project/PKT/./datasets/data/ILSVRC2012/train/n02883205/n02883205_11381.JPEG
