title	filepath
a negative review of a movie.	./datasets/data/sst2/train/negative/2302.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2303.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2304.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2306.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2307.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2308.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2309.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2310.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2311.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2312.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2316.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2321.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2322.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2323.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2326.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2327.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2328.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2330.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2333.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2335.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2336.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2338.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2342.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2343.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2344.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2346.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2348.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2349.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2356.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2361.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2363.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2364.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2366.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2368.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2371.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2375.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2377.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2380.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2381.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2382.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2383.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2389.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2391.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2393.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2394.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2397.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2398.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2400.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2402.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2407.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2412.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2414.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2415.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2416.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2417.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2420.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2421.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2422.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2423.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2425.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2427.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2428.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2429.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2430.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2431.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2432.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2433.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2434.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2435.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2440.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2441.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2442.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2443.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2448.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2450.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2451.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2452.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2453.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2458.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2460.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2463.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2465.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2468.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2469.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2471.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2473.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2477.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2478.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2481.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2483.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2484.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2489.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2490.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2492.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2494.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2498.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2500.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2502.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2506.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2508.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2510.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2512.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2513.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2514.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2517.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2520.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2521.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2522.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2523.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2525.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2527.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2535.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2536.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2538.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2539.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2540.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2541.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2542.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2544.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2550.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2553.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2554.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2557.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2559.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2561.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2562.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2563.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2564.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2571.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2573.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2575.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2576.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2577.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2578.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2579.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2580.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2585.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2586.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2589.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2591.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2592.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2602.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2603.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2608.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2609.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2610.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2611.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2613.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2614.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2617.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2618.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2619.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2621.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2622.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2624.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2626.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2627.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2628.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2629.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2632.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2634.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2636.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2637.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2639.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2641.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2643.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2645.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2647.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2651.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2654.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2655.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2656.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2657.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2660.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2663.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2664.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2672.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2677.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2678.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2679.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2685.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2686.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2688.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2689.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2691.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2692.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2695.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2696.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2697.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2698.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2701.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2702.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2703.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2705.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2707.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2708.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2709.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2710.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2712.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2714.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2715.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2718.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2720.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2721.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2722.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2726.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2727.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2729.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2731.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2732.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2735.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2736.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2738.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2740.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2741.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2743.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2744.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2745.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2748.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2752.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2753.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2756.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2757.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2758.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2759.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2764.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2766.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2767.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2768.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2774.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2780.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2782.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2791.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2792.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2795.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2797.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2798.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2801.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2802.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2803.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2805.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2811.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2812.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2813.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2820.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2821.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2822.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2823.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2824.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2825.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2826.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2829.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2830.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2831.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2834.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2836.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2839.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2840.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2843.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2845.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2852.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2853.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2856.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2860.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2863.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2867.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2868.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2869.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2870.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2871.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2872.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2874.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2875.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2876.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2880.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2882.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2883.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2884.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2885.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2886.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2887.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2891.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2893.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2898.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2899.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2900.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2901.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2902.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2907.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2909.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2912.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2914.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2915.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2920.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2923.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2924.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2925.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2926.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2930.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2932.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2934.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2937.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2938.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2939.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2940.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2945.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2946.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2949.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2950.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2951.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2953.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2955.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2956.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2959.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2960.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2961.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2962.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2963.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2965.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2966.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2968.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2969.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2974.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2975.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2976.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2977.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2978.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2979.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2981.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2985.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2987.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2988.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2989.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2992.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2993.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2996.png
a negative review of a movie.	./datasets/data/sst2/train/negative/2999.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3000.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3005.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3007.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3010.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3011.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3012.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3013.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3014.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3015.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3016.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3019.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3022.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3027.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3028.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3030.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3033.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3034.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3035.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3038.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3044.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3047.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3048.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3049.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3051.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3055.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3059.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3060.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3065.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3068.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3069.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3074.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3075.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3077.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3078.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3079.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3081.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3083.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3084.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3085.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3088.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3089.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3091.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3092.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3093.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3094.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3097.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3098.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3100.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3101.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3103.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3106.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3109.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3111.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3116.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3117.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3118.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3123.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3127.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3133.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3134.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3135.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3137.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3138.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3141.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3142.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3144.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3147.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3149.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3152.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3153.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3154.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3157.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3160.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3161.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3162.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3163.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3166.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3170.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3172.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3173.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3174.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3175.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3176.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3177.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3178.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3180.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3181.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3185.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3187.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3191.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3192.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3193.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3196.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3197.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3198.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3199.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3203.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3204.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3214.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3216.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3217.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3219.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3220.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3221.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3222.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3228.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3229.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3234.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3236.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3238.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3239.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3242.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3243.png
a negative review of a movie.	./datasets/data/sst2/train/negative/3244.png
